raceId,driverId,constructorId,circuitId,year,date,grid,positionOrder,points,avgLapTime_s,pitStopCount,driver_form_avg,constructor_form_avg,driver_experience,constructor_points_roll5,driver_circuit_avg_finish,circuitType_street,era_ground_effect,era_hybrid,era_v8
11,9,2,12,2009,2009-08-23,10,8,1.0,101.54308771929824,0.0,12.8,0.0,3,0.0,3.0,False,False,False,True
11,4,4,12,2009,2009-08-23,8,6,3.0,101.38654385964912,0.0,11.2,0.4,8,0.4,20.0,False,False,False,True
11,22,23,12,2009,2009-08-23,3,1,10.0,100.89980701754386,0.0,8.0,3.0,16,3.0,16.0,False,False,False,True
11,5,1,12,2009,2009-08-23,2,4,5.0,101.25124561403508,0.0,12.6,4.6,2,4.6,4.0,False,False,False,True
11,18,23,12,2009,2009-08-23,5,7,2.0,101.51231578947367,0.0,4.0,3.8,9,3.8,13.0,False,False,False,True
12,16,10,13,2009,2009-08-30,11,11,0.0,115.30979545454544,0.0,15.6,0.0,2,0.0,13.5,False,False,False,True
12,15,7,13,2009,2009-08-30,2,16,0.0,123.21933333333332,0.0,9.8,0.8,12,0.8,13.8,False,False,False,True
12,67,5,13,2009,2009-08-30,16,12,0.0,115.38865909090909,0.0,16.8,0.0,0,0.0,14.327272727272728,False,False,False,True
12,6,3,13,2009,2009-08-30,18,13,0.0,115.57354545454544,0.0,12.4,2.8,2,2.8,14.0,False,False,False,True
12,69,6,13,2009,2009-08-30,20,14,0.0,116.663,0.0,15.4,4.0,16,4.0,16.0,False,False,False,True
12,4,4,13,2009,2009-08-30,13,15,0.0,120.6061153846154,0.0,11.0,0.6,8,0.6,9.4,False,False,False,True
12,17,9,13,2009,2009-08-30,9,9,0.0,115.18077272727272,0.0,3.4,2.8,7,2.8,11.2,False,False,False,True
12,20,9,13,2009,2009-08-30,8,3,6.0,114.42886363636364,0.0,8.6,1.2,2,1.2,13.0,False,False,False,True
12,5,1,13,2009,2009-08-30,15,6,3.0,115.08540909090908,0.0,10.2,5.4,2,5.4,9.0,False,False,False,True
12,10,7,13,2009,2009-08-30,7,10,0.0,115.28375,0.0,9.2,0.8,5,0.8,9.0,False,False,False,True
12,3,3,13,2009,2009-08-30,10,8,1.0,115.16370454545456,0.0,4.6,1.8,3,1.8,9.0,False,False,False,True
12,8,6,13,2009,2009-08-30,6,1,10.0,114.34079545454546,0.0,8.2,2.8,8,2.8,9.333333333333334,False,False,False,True
12,21,10,13,2009,2009-08-30,1,2,8.0,114.36213636363637,0.0,13.4,0.0,13,0.0,12.3,False,False,False,True
12,2,2,13,2009,2009-08-30,3,5,4.0,114.59706818181816,0.0,11.6,0.2,9,0.2,11.0,False,False,False,True
12,9,2,13,2009,2009-08-30,5,4,5.0,114.56729545454546,0.0,11.0,1.0,3,1.0,7.5,False,False,False,True
12,22,23,13,2009,2009-08-30,4,7,2.0,115.14672727272728,0.0,7.8,2.8,16,2.8,12.642857142857142,False,False,False,True
13,1,1,14,2009,2009-09-13,1,12,0.0,86.53119230769231,0.0,11.2,4.0,2,4.0,4.5,False,False,False,True
13,6,3,14,2009,2009-09-13,17,10,0.0,89.50696226415094,0.0,12.6,2.0,2,2.0,12.0,False,False,False,True
13,17,9,14,2009,2009-09-13,10,20,0.0,88.04655769230769,0.0,4.8,2.4,7,2.4,10.428571428571429,False,False,False,True
13,9,2,14,2009,2009-09-13,13,19,0.0,91.25286666666668,0.0,10.4,2.0,3,2.0,3.6666666666666665,False,False,False,True
13,3,3,14,2009,2009-09-13,18,16,0.0,90.72880392156864,0.0,5.2,1.0,3,1.0,14.0,False,False,False,True
13,154,4,14,2009,2009-09-13,12,15,0.0,88.84076923076924,0.0,16.5,0.6,0,0.6,13.143646408839778,False,False,False,True
13,15,7,14,2009,2009-09-13,11,14,0.0,88.22971153846153,0.0,12.2,0.6,12,0.6,12.5,False,False,False,True
13,24,10,14,2009,2009-09-13,7,17,0.0,87.24836363636364,0.0,11.4,1.6,4,1.6,15.5,False,False,False,True
13,67,5,14,2009,2009-09-13,19,13,0.0,89.62515789473684,0.0,16.2,0.0,0,0.0,14.327272727272728,False,False,False,True
13,8,6,14,2009,2009-09-13,3,3,6.0,87.02584905660378,0.0,6.6,4.8,8,4.8,7.875,False,False,False,True
13,18,23,14,2009,2009-09-13,6,2,8.0,86.50135849056603,0.0,8.4,3.2,9,3.2,10.777777777777779,False,False,False,True
13,16,10,14,2009,2009-09-13,2,4,5.0,87.03466037735849,0.0,14.4,1.6,2,1.6,19.0,False,False,False,True
13,10,7,14,2009,2009-09-13,16,11,0.0,89.5402075471698,0.0,9.6,0.0,5,0.0,11.0,False,False,False,True
13,5,1,14,2009,2009-09-13,4,6,3.0,87.59243396226415,0.0,8.6,3.2,2,3.2,4.5,False,False,False,True
13,2,2,14,2009,2009-09-13,15,7,2.0,88.00222641509434,0.0,10.4,2.0,9,2.0,9.25,False,False,False,True
13,20,9,14,2009,2009-09-13,9,8,1.0,88.0587358490566,0.0,8.6,1.2,2,1.2,9.5,False,False,False,True
13,21,6,14,2009,2009-09-13,14,9,0.0,88.08607547169812,0.0,9.8,4.4,13,4.4,9.916666666666666,False,False,False,True
13,4,4,14,2009,2009-09-13,8,5,4.0,87.56392452830188,0.0,12.0,0.6,8,0.6,9.0,False,False,False,True
13,22,23,14,2009,2009-09-13,5,1,10.0,86.44728301886792,0.0,5.4,4.4,16,4.4,8.875,False,False,False,True
14,24,10,15,2009,2009-09-27,19,14,0.0,115.7350655737705,0.0,11.4,2.6,4,2.6,15.91358024691358,True,False,False,True
14,153,5,15,2009,2009-09-27,16,15,0.0,117.99080851063827,0.0,17.25,0.0,0,0.0,13.891304347826088,True,False,False,True
14,67,5,15,2009,2009-09-27,13,16,0.0,118.27648936170212,0.0,15.2,0.0,0,0.0,14.327272727272728,True,False,False,True
14,17,9,15,2009,2009-09-27,4,17,0.0,116.8364222222222,0.0,8.4,1.4,7,1.4,18.0,True,False,False,True
14,15,7,15,2009,2009-09-27,14,12,0.0,115.39911475409836,0.0,13.6,0.0,12,0.0,16.0,True,False,False,True
14,2,2,15,2009,2009-09-27,20,19,0.0,114.78468421052632,0.0,8.8,2.4,9,2.4,6.0,True,False,False,True
14,154,4,15,2009,2009-09-27,18,20,0.0,127.01566666666668,0.0,16.0,1.4,0,1.4,13.143646408839778,True,False,False,True
14,5,1,15,2009,2009-09-27,8,7,2.0,114.79498360655738,0.0,5.8,2.2,2,2.2,10.0,True,False,False,True
14,16,10,15,2009,2009-09-27,15,18,0.0,123.33452173913044,0.0,11.8,2.6,2,2.6,17.0,True,False,False,True
14,21,6,15,2009,2009-09-27,17,13,0.0,115.51191803278688,0.0,9.6,4.4,13,4.4,14.0,True,False,False,True
14,9,2,15,2009,2009-09-27,7,8,1.0,115.10477049180328,0.0,11.6,2.2,3,2.2,11.0,True,False,False,True
14,4,4,15,2009,2009-09-27,5,3,6.0,114.47477049180328,0.0,10.2,0.8,8,0.8,1.0,True,False,False,True
14,3,3,15,2009,2009-09-27,3,11,0.0,115.18219672131148,0.0,7.4,1.0,3,1.0,2.0,True,False,False,True
14,1,1,15,2009,2009-09-27,1,1,10.0,114.20224590163934,0.0,10.4,1.6,2,1.6,3.0,True,False,False,True
14,10,7,15,2009,2009-09-27,6,2,8.0,114.36018032786885,0.0,10.0,0.0,5,0.0,4.0,True,False,False,True
14,6,3,15,2009,2009-09-27,10,9,0.0,115.12116393442624,0.0,12.4,0.2,2,0.2,8.0,True,False,False,True
14,20,9,15,2009,2009-09-27,2,4,5.0,114.53439344262296,0.0,10.0,1.4,2,1.4,5.0,True,False,False,True
14,18,23,15,2009,2009-09-27,11,5,4.0,114.6942950819672,0.0,7.6,4.4,9,4.4,9.0,True,False,False,True
14,22,23,15,2009,2009-09-27,9,6,3.0,114.7245081967213,0.0,5.0,4.8,16,4.8,19.0,True,False,False,True
14,8,6,15,2009,2009-09-27,12,10,0.0,115.16768852459016,0.0,5.6,3.2,8,3.2,15.0,True,False,False,True
15,6,3,22,2009,2009-10-04,15,15,0.0,100.3474716981132,0.0,11.8,0.2,2,0.2,13.083333333333334,False,False,False,True
15,4,4,22,2009,2009-10-04,16,10,0.0,100.2548679245283,0.0,9.4,2.0,8,2.0,7.6,False,False,False,True
15,17,9,22,2009,2009-10-04,19,17,0.0,104.3663137254902,0.0,11.6,2.4,7,2.4,12.8,False,False,False,True
15,24,10,22,2009,2009-10-04,18,14,0.0,100.30522641509434,0.0,11.8,2.6,4,2.6,14.0,False,False,False,True
15,67,5,22,2009,2009-10-04,13,19,0.0,99.10790909090908,0.0,15.2,0.0,0,0.0,14.327272727272728,False,False,False,True
15,154,4,22,2009,2009-10-04,17,16,0.0,102.30380769230769,0.0,17.0,2.0,0,2.0,13.143646408839778,False,False,False,True
15,21,6,22,2009,2009-10-04,14,12,0.0,100.28375471698112,0.0,10.0,3.2,13,3.2,10.3,False,False,False,True
15,153,5,22,2009,2009-10-04,12,18,0.0,96.0493953488372,0.0,16.8,0.0,0,0.0,13.891304347826088,False,False,False,True
15,16,10,22,2009,2009-10-04,8,13,0.0,100.29060377358492,0.0,12.4,1.0,2,1.0,14.5234375,False,False,False,True
15,22,23,22,2009,2009-10-04,6,7,2.0,100.2091320754717,0.0,5.0,5.4,16,5.4,10.5,False,False,False,True
15,2,2,22,2009,2009-10-04,4,6,3.0,100.18777358490566,0.0,10.6,1.6,9,1.6,10.666666666666666,False,False,False,True
15,1,1,22,2009,2009-10-04,3,3,6.0,100.1304716981132,0.0,7.0,3.6,2,3.6,5.019662921348314,False,False,False,True
15,5,1,22,2009,2009-10-04,11,11,0.0,100.26750943396226,0.0,5.6,4.2,2,4.2,13.285714285714286,False,False,False,True
15,3,3,22,2009,2009-10-04,7,5,4.0,100.1742641509434,0.0,8.8,0.0,3,0.0,10.0,False,False,False,True
15,15,7,22,2009,2009-10-04,2,2,8.0,100.10037735849056,0.0,12.6,1.6,12,1.6,12.0,False,False,False,True
15,18,23,22,2009,2009-10-04,10,8,1.0,100.22484905660376,0.0,7.6,5.4,9,5.4,4.857142857142857,False,False,False,True
15,9,2,22,2009,2009-10-04,9,9,0.0,100.23056603773584,0.0,10.4,1.2,3,1.2,9.0,False,False,False,True
15,20,9,22,2009,2009-10-04,1,1,10.0,100.00835849056604,0.0,10.4,1.2,2,1.2,7.093333333333334,False,False,False,True
15,8,6,22,2009,2009-10-04,5,4,5.0,100.15816981132076,0.0,3.8,1.2,8,1.2,6.333333333333333,False,False,False,True
16,154,4,18,2009,2009-10-18,13,13,0.0,79.21322857142857,0.0,16.8,2.0,0,2.0,13.143646408839778,False,False,False,True
16,2,2,18,2009,2009-10-18,18,17,0.0,85.99838095238094,0.0,9.6,1.2,9,1.2,13.5,False,False,False,True
16,3,3,18,2009,2009-10-18,7,16,0.0,83.982,0.0,9.0,0.8,3,0.8,12.666666666666666,False,False,False,True
16,6,3,18,2009,2009-10-18,9,15,0.0,82.85976666666666,0.0,13.0,0.8,2,0.8,13.5,False,False,False,True
16,153,5,18,2009,2009-10-18,12,14,0.0,79.30904285714287,0.0,17.4,0.0,0,0.0,13.891304347826088,False,False,False,True
16,24,10,18,2009,2009-10-18,20,12,0.0,79.07702816901408,0.0,12.8,0.0,4,0.0,13.0,False,False,False,True
16,8,6,18,2009,2009-10-18,5,6,3.0,78.54114084507042,0.0,4.2,1.0,8,1.0,4.875,False,False,False,True
16,22,23,18,2009,2009-10-18,1,8,1.0,78.7117605633803,0.0,4.4,4.0,16,4.0,13.625,False,False,False,True
16,18,23,18,2009,2009-10-18,14,5,4.0,78.48008450704225,0.0,7.8,2.2,9,2.2,10.444444444444445,False,False,False,True
16,20,9,18,2009,2009-10-18,15,4,5.0,78.34835211267605,0.0,7.2,3.2,2,3.2,11.0,False,False,False,True
16,1,1,18,2009,2009-10-18,17,3,6.0,78.33838028169015,0.0,7.4,4.2,2,4.2,6.0,False,False,False,True
16,9,2,18,2009,2009-10-18,8,2,8.0,78.17897183098592,0.0,9.6,0.8,3,0.8,8.333333333333334,False,False,False,True
16,17,9,18,2009,2009-10-18,2,1,10.0,78.07156338028169,0.0,14.4,4.0,7,4.0,15.0,False,False,False,True
16,21,6,18,2009,2009-10-18,19,11,0.0,79.06684507042254,0.0,9.6,1.6,13,1.6,10.0,False,False,False,True
16,67,5,18,2009,2009-10-18,6,7,2.0,78.57847887323943,0.0,15.8,0.0,0,0.0,14.327272727272728,False,False,False,True
16,5,1,18,2009,2009-10-18,16,9,0.0,79.10676056338029,0.0,6.8,4.8,2,4.8,12.0,False,False,False,True
17,6,3,24,2009,2009-11-01,13,13,0.0,103.6955090909091,0.0,12.4,0.8,2,0.8,13.083333333333334,False,False,False,True
17,24,10,24,2009,2009-11-01,16,15,0.0,104.3248,0.0,14.0,0.0,4,0.0,15.91358024691358,False,False,False,True
17,154,4,24,2009,2009-11-01,19,18,0.0,104.65548148148147,0.0,16.4,1.2,0,1.2,13.143646408839778,False,False,False,True
17,16,10,24,2009,2009-11-01,17,17,0.0,104.63753703703703,0.0,12.8,0.0,2,0.0,14.5234375,False,False,False,True
17,8,6,24,2009,2009-11-01,11,12,0.0,103.59510909090908,0.0,4.8,1.6,8,1.6,8.491477272727273,False,False,False,True
17,20,9,24,2009,2009-11-01,2,1,10.0,102.60752727272728,0.0,4.0,6.0,2,6.0,7.093333333333334,False,False,False,True
17,153,5,24,2009,2009-11-01,14,20,0.0,107.04883333333332,0.0,17.0,0.4,0,0.4,13.891304347826088,False,False,False,True
17,5,1,24,2009,2009-11-01,18,11,0.0,103.5674909090909,0.0,7.8,4.4,2,4.4,13.285714285714286,False,False,False,True
17,21,6,24,2009,2009-11-01,20,16,0.0,104.57216666666667,0.0,9.4,1.6,13,1.6,10.991341991341992,False,False,False,True
17,1,1,24,2009,2009-11-01,1,19,0.0,103.6165,0.0,7.6,2.4,2,2.4,5.019662921348314,False,False,False,True
17,15,7,24,2009,2009-11-01,6,7,2.0,103.23236363636364,0.0,12.6,3.2,12,3.2,12.359375,False,False,False,True
17,22,23,24,2009,2009-11-01,4,4,5.0,103.02089090909092,0.0,5.8,2.2,16,2.2,10.33435582822086,False,False,False,True
17,3,3,24,2009,2009-11-01,9,9,0.0,103.44281818181818,0.0,11.2,0.8,3,0.8,8.25242718446602,False,False,False,True
17,17,9,24,2009,2009-11-01,3,2,8.0,102.9322,0.0,12.8,7.0,7,7.0,9.788018433179724,False,False,False,True
17,18,23,24,2009,2009-11-01,5,3,6.0,102.94329090909092,0.0,7.4,2.6,9,2.6,9.6957928802589,False,False,False,True
17,4,4,24,2009,2009-11-01,15,14,0.0,103.87456363636365,0.0,10.6,0.0,8,0.0,8.492574257425742,False,False,False,True
17,2,2,24,2009,2009-11-01,8,5,4.0,103.08485454545452,0.0,10.8,2.4,9,2.4,10.722826086956522,False,False,False,True
17,155,7,24,2009,2009-11-01,12,6,3.0,103.12285454545454,0.0,10.0,2.0,0,2.0,13.986842105263158,False,False,False,True
17,67,5,24,2009,2009-11-01,10,8,1.0,103.35832727272728,0.0,13.4,0.4,0,0.4,14.327272727272728,False,False,False,True
17,9,2,24,2009,2009-11-01,7,10,0.0,103.48352727272729,0.0,8.4,3.0,3,3.0,10.646464646464647,False,False,False,True
337,37,15,3,2010,2010-03-14,14,18,0.0,125.11385714285714,0.0,9.8,0.6,11,0.6,5.0,False,False,False,True
337,5,205,3,2010,2010-03-14,21,15,0.0,127.2147659574468,0.0,8.8,0.0,3,0.0,8.666666666666666,False,False,False,True
337,67,5,3,2010,2010-03-14,15,16,0.0,123.72578260869564,0.0,12.6,0.6,1,0.6,17.0,False,False,False,True
337,153,5,3,2010,2010-03-14,18,13,0.0,123.53167346938775,0.0,17.0,0.6,1,0.6,13.891304347826088,False,False,False,True
337,9,4,3,2010,2010-03-14,9,11,0.0,123.05079591836736,0.0,9.6,0.0,4,0.0,9.0,False,False,False,True
337,155,15,3,2010,2010-03-14,16,22,0.0,126.35854545454544,0.0,8.0,0.6,1,0.6,13.986842105263158,False,False,False,True
337,16,10,3,2010,2010-03-14,10,12,0.0,123.3337551020408,0.0,14.0,0.0,3,0.0,16.666666666666668,False,False,False,True
337,17,9,3,2010,2010-03-14,6,8,4.0,122.58685714285714,0.0,11.4,8.6,8,8.6,9.166666666666666,False,False,False,True
337,20,9,3,2010,2010-03-14,1,4,12.0,122.43255102040816,0.0,3.6,7.4,3,7.4,12.0,False,False,False,True
337,3,131,3,2010,2010-03-14,5,5,10.0,122.46140816326532,0.0,11.4,3.6,4,3.6,8.5,False,False,False,True
337,30,131,3,2010,2010-03-14,7,6,8.0,122.54202040816328,0.0,5.8,5.0,19,5.0,6.666666666666667,False,False,False,True
337,13,6,3,2010,2010-03-14,2,2,18.0,121.96928571428572,0.0,7.4,1.6,8,1.6,7.333333333333333,False,False,False,True
337,1,1,3,2010,2010-03-14,4,3,15.0,122.11383673469388,0.0,7.6,1.2,3,1.2,6.333333333333333,False,False,False,True
337,24,10,3,2010,2010-03-14,12,9,2.0,122.7225306122449,0.0,14.4,0.0,5,0.0,15.5,False,False,False,True
337,22,3,3,2010,2010-03-14,11,10,1.0,122.91602040816328,0.0,5.2,0.8,17,0.8,9.166666666666666,False,False,False,True
337,18,1,3,2010,2010-03-14,8,7,6.0,122.5648163265306,0.0,4.6,4.2,10,4.2,10.666666666666666,False,False,False,True
337,4,6,3,2010,2010-03-14,3,1,25.0,121.64073469387756,0.0,10.4,4.2,9,4.2,5.166666666666667,False,False,False,True
338,5,205,1,2010,2010-03-28,19,13,0.0,101.59176785714286,0.0,10.6,0.0,3,0.0,11.333333333333334,True,False,False,True
338,10,166,1,2010,2010-03-28,23,15,0.0,104.03119512195124,0.0,12.6,0.0,6,0.0,7.0,True,False,False,True
338,20,9,1,2010,2010-03-28,1,17,0.0,104.77028,0.0,2.8,8.8,3,8.8,16.5,True,False,False,True
338,16,10,1,2010,2010-03-28,10,18,0.0,125.63166666666667,0.0,15.6,0.4,3,0.4,14.0,True,False,False,True
338,808,4,1,2010,2010-03-28,18,19,0.0,128.4212222222222,0.0,21.0,0.0,0,0.0,14.362068965517242,True,False,False,True
338,810,166,1,2010,2010-03-28,24,16,0.0,150.42919230769232,0.0,23.0,0.0,0,0.0,19.31578947368421,True,False,False,True
338,811,164,1,2010,2010-03-28,21,20,0.0,152.46175,0.0,19.0,0.0,0,0.0,15.695652173913043,True,False,False,True
338,153,5,1,2010,2010-03-28,17,11,0.0,98.06606896551725,0.0,16.0,0.2,1,0.2,13.891304347826088,True,False,False,True
338,812,164,1,2010,2010-03-28,22,14,0.0,106.00328301886792,0.0,24.0,0.0,0,0.0,18.181818181818183,True,False,False,True
338,9,4,1,2010,2010-03-28,9,2,18.0,97.04422413793104,0.0,8.0,0.0,4,0.0,14.333333333333334,True,False,False,True
338,4,6,1,2010,2010-03-28,3,4,12.0,97.1178448275862,0.0,9.6,8.6,9,8.6,4.625,True,False,False,True
338,22,3,1,2010,2010-03-28,8,8,4.0,97.88046551724138,0.0,7.0,0.2,17,0.2,9.928571428571429,True,False,False,True
338,18,1,1,2010,2010-03-28,4,1,25.0,96.83674137931035,0.0,5.6,4.2,10,4.2,11.6,True,False,False,True
338,30,131,1,2010,2010-03-28,7,10,1.0,98.03313793103447,0.0,6.4,6.4,19,6.4,7.545454545454546,True,False,False,True
338,37,15,1,2010,2010-03-28,14,12,0.0,98.11405172413792,0.0,12.4,0.6,11,0.6,11.333333333333334,True,False,False,True
338,13,6,1,2010,2010-03-28,5,3,15.0,97.08653448275862,0.0,7.0,11.0,8,11.0,14.285714285714286,True,False,False,True
338,24,10,1,2010,2010-03-28,13,7,6.0,97.86858620689657,0.0,12.8,0.4,5,0.4,15.0,True,False,False,True
338,1,1,1,2010,2010-03-28,11,6,8.0,97.35222413793105,0.0,5.8,9.2,3,9.2,8.0,True,False,False,True
338,3,131,1,2010,2010-03-28,6,5,10.0,97.12437931034484,0.0,9.2,6.6,4,6.6,9.25,True,False,False,True
338,17,9,1,2010,2010-03-28,2,9,2.0,97.99741379310343,0.0,9.0,6.8,8,6.8,13.125,True,False,False,True
339,155,15,2,2010,2010-04-04,9,22,0.0,104.954125,0.0,15.25,0.0,1,0.0,13.986842105263158,False,False,False,True
339,812,164,2,2010,2010-04-04,22,15,0.0,107.94775471698112,0.0,19.0,0.0,0,0.0,18.181818181818183,False,False,False,True
339,10,166,2,2010,2010-04-04,16,23,0.0,112.4055,0.0,13.6,0.0,6,0.0,12.0,False,False,False,True
339,30,131,2,2010,2010-04-04,8,21,0.0,103.5762222222222,0.0,8.2,7.0,19,7.0,3.375,False,False,False,True
339,810,166,2,2010,2010-04-04,24,14,0.0,107.61288679245284,0.0,19.5,0.0,0,0.0,19.31578947368421,False,False,False,True
339,808,4,2,2010,2010-04-04,11,19,0.0,103.57371875,0.0,20.0,3.6,0,3.6,14.362068965517242,False,False,False,True
339,5,205,2,2010,2010-04-04,15,18,0.0,123.22815909090907,0.0,11.8,0.0,3,0.0,10.333333333333334,False,False,False,True
339,15,205,2,2010,2010-04-04,18,17,0.0,110.8949411764706,0.0,13.8,0.0,13,0.0,9.090909090909092,False,False,False,True
339,811,164,2,2010,2010-04-04,23,16,0.0,108.80730769230767,0.0,19.5,0.0,0,0.0,15.695652173913043,False,False,False,True
339,22,3,2,2010,2010-04-04,7,12,0.0,103.0964909090909,0.0,7.4,1.0,17,1.0,7.545454545454546,False,False,False,True
339,24,10,2,2010,2010-04-04,10,20,0.0,116.67658333333333,0.0,11.4,1.6,5,1.6,14.0,False,False,False,True
339,17,9,2,2010,2010-04-04,1,2,18.0,100.63373214285714,0.0,7.4,5.2,8,5.2,13.625,False,False,False,True
339,13,6,2,2010,2010-04-04,21,7,6.0,100.99071428571428,0.0,6.4,14.0,8,14.0,8.857142857142858,False,False,False,True
339,20,9,2,2010,2010-04-04,3,1,25.0,100.50735714285716,0.0,5.4,7.2,3,7.2,16.5,False,False,False,True
339,3,131,2,2010,2010-04-04,2,3,15.0,100.7485,0.0,8.0,5.8,4,5.8,15.5,False,False,False,True
339,9,4,2,2010,2010-04-04,6,4,12.0,100.83930357142856,0.0,6.8,3.6,4,3.6,13.0,False,False,False,True
339,16,10,2,2010,2010-04-04,4,5,10.0,100.88341071428572,0.0,15.6,1.6,3,1.6,19.666666666666668,False,False,False,True
339,4,6,2,2010,2010-04-04,19,13,0.0,101.20816666666668,0.0,9.8,15.2,9,15.2,5.75,False,False,False,True
339,18,1,2,2010,2010-04-04,17,8,4.0,101.18446428571428,0.0,4.8,10.8,10,10.8,8.7,False,False,False,True
339,153,5,2,2010,2010-04-04,14,9,2.0,101.76810714285716,0.0,15.2,0.2,1,0.2,13.891304347826088,False,False,False,True
339,807,3,2,2010,2010-04-04,5,10,1.0,101.81805357142856,0.0,18.0,1.0,0,1.0,11.92608695652174,False,False,False,True
339,67,5,2,2010,2010-04-04,13,11,0.0,101.91696428571429,0.0,14.2,0.4,1,0.4,16.0,False,False,False,True
339,1,1,2,2010,2010-04-04,20,6,8.0,100.92648214285714,0.0,6.8,11.6,3,11.6,4.666666666666667,False,False,False,True
340,810,166,17,2010,2010-04-18,22,19,0.0,235.357875,0.0,17.666666666666668,0.0,0,0.0,19.31578947368421,False,False,False,True
340,5,205,17,2010,2010-04-18,21,14,0.0,117.68109090909093,0.0,13.2,0.0,3,0.0,10.666666666666666,False,False,False,True
340,811,164,17,2010,2010-04-18,23,16,0.0,120.52183333333332,0.0,18.333333333333332,0.0,0,0.0,15.695652173913043,False,False,False,True
340,812,164,17,2010,2010-04-18,24,17,0.0,124.21175,0.0,17.666666666666668,0.0,0,0.0,18.181818181818183,False,False,False,True
340,15,205,17,2010,2010-04-18,20,18,0.0,151.10596153846154,0.0,16.8,0.0,13,0.0,17.4,False,False,False,True
340,22,3,17,2010,2010-04-18,11,12,0.0,115.46121428571428,0.0,8.4,1.0,17,1.0,8.166666666666666,False,False,False,True
340,37,15,17,2010,2010-04-18,17,20,0.0,125.88614285714286,0.0,14.6,0.0,11,0.0,5.0,False,False,False,True
340,807,3,17,2010,2010-04-18,16,15,0.0,117.84612727272729,0.0,15.333333333333334,1.0,0,1.0,11.92608695652174,False,False,False,True
340,3,131,17,2010,2010-04-18,4,3,15.0,114.49369642857144,0.0,7.6,6.8,4,6.8,14.25,False,False,False,True
340,20,9,17,2010,2010-04-18,1,6,8.0,114.91916071428572,0.0,5.4,11.4,3,11.4,4.666666666666667,False,False,False,True
340,16,10,17,2010,2010-04-18,10,11,0.0,115.44708928571428,0.0,14.0,3.2,3,3.2,19.0,False,False,False,True
340,30,131,17,2010,2010-04-18,9,10,1.0,115.427,0.0,12.2,8.2,19,8.2,11.0,False,False,False,True
340,13,6,17,2010,2010-04-18,7,9,2.0,115.35641071428572,0.0,7.0,11.6,8,11.6,9.333333333333334,False,False,False,True
340,17,9,17,2010,2010-04-18,2,8,4.0,115.25598214285716,0.0,4.4,10.6,8,10.6,8.5,False,False,False,True
340,4,6,17,2010,2010-04-18,3,4,12.0,114.53628571428573,0.0,10.4,7.0,9,7.0,3.6666666666666665,False,False,False,True
340,153,5,17,2010,2010-04-18,12,13,0.0,115.599625,0.0,13.4,0.4,1,0.4,13.891304347826088,False,False,False,True
340,9,4,17,2010,2010-04-18,8,5,10.0,114.721,0.0,5.8,6.0,4,6.0,12.5,False,False,False,True
340,18,1,17,2010,2010-04-18,5,1,25.0,114.32433928571427,0.0,4.8,10.2,10,10.2,6.333333333333333,False,False,False,True
340,1,1,17,2010,2010-04-18,6,2,18.0,114.35166071428571,0.0,7.4,14.0,3,14.0,8.666666666666666,False,False,False,True
340,808,4,17,2010,2010-04-18,14,7,6.0,115.17433928571428,0.0,19.666666666666668,8.0,0,8.0,14.362068965517242,False,False,False,True
341,807,3,4,2010,2010-05-09,13,16,0.0,89.75809375,0.0,15.25,1.0,0,1.0,11.92608695652174,False,False,False,True
341,24,10,4,2010,2010-05-09,16,15,0.0,89.217875,0.0,14.8,3.2,5,3.2,16.666666666666668,False,False,False,True
341,15,205,4,2010,2010-05-09,18,17,0.0,92.53512698412698,0.0,16.6,0.0,13,0.0,10.384615384615385,False,False,False,True
341,10,166,4,2010,2010-05-09,22,18,0.0,92.55831746031744,0.0,20.4,0.0,6,0.0,10.5,False,False,False,True
341,810,166,4,2010,2010-05-09,23,19,0.0,93.88093548387096,0.0,18.0,0.0,0,0.0,19.31578947368421,False,False,False,True
341,3,131,4,2010,2010-05-09,8,13,0.0,89.2473846153846,0.0,5.0,8.2,4,8.2,9.75,False,False,False,True
341,812,164,4,2010,2010-05-09,24,21,0.0,94.14088888888888,0.0,17.5,0.0,0,0.0,18.181818181818183,False,False,False,True
341,37,15,4,2010,2010-05-09,12,22,0.0,96.7475,0.0,16.4,0.0,11,0.0,18.0,False,False,False,True
341,67,5,4,2010,2010-05-09,14,20,0.0,90.92938095238097,0.0,15.4,0.4,1,0.4,18.0,False,False,False,True
341,1,1,4,2010,2010-05-09,3,14,0.0,87.176125,0.0,7.2,12.6,3,12.6,4.666666666666667,False,False,False,True
341,16,10,4,2010,2010-05-09,11,7,6.0,88.137,0.0,12.6,2.0,3,2.0,18.0,False,False,False,True
341,20,9,4,2010,2010-05-09,2,3,15.0,87.80968181818183,0.0,5.8,11.4,3,11.4,13.0,False,False,False,True
341,155,15,4,2010,2010-05-09,10,12,0.0,88.94104615384616,0.0,19.0,0.0,1,0.0,13.986842105263158,False,False,False,True
341,808,4,4,2010,2010-05-09,19,11,0.0,88.9278,0.0,16.5,9.2,0,9.2,14.362068965517242,False,False,False,True
341,153,5,4,2010,2010-05-09,15,10,1.0,88.81981538461538,0.0,13.2,0.4,1,0.4,13.891304347826088,False,False,False,True
