raceId,driverId,lap,position,lap_time_str,lap_time_ms,lap_time_s
355,807,53,16,1:43.050,103050,103.05
355,807,54,16,1:42.464,102464,102.464
355,807,55,16,1:43.572,103572,103.572
355,9,1,12,2:13.403,133403,133.403
355,9,2,10,2:31.967,151967,151.967
355,9,3,10,2:37.851,157851,157.851
355,9,4,10,2:38.957,158957,158.957
355,9,5,10,2:39.148,159148,159.148
355,9,6,9,1:48.489,108489,108.489
355,9,7,9,1:48.345,108345,108.345
355,9,8,9,1:47.147,107147,107.147
355,9,9,9,1:46.758,106758,106.758
355,9,10,9,1:46.840,106840,106.84
355,9,11,9,1:46.630,106630,106.63
355,9,12,8,1:46.521,106521,106.521
355,9,13,8,1:46.799,106799,106.799
355,9,14,7,1:46.877,106877,106.877
355,9,15,7,1:46.734,106734,106.734
355,9,16,6,1:46.736,106736,106.736
355,9,17,6,1:46.510,106510,106.51
355,9,18,5,1:46.422,106422,106.422
355,9,19,5,1:45.925,105925,105.925
355,9,20,5,1:45.782,105782,105.782
355,9,21,5,1:45.536,105536,105.536
355,9,22,5,1:45.545,105545,105.545
355,9,23,5,1:45.220,105220,105.22
355,9,24,4,1:45.258,105258,105.258
355,9,25,3,1:45.849,105849,105.849
355,9,26,3,1:44.658,104658,104.658
355,9,27,3,1:44.495,104495,104.495
355,9,28,3,1:44.377,104377,104.377
355,9,29,3,1:44.379,104379,104.379
355,9,30,3,1:45.099,105099,105.099
355,9,31,3,1:44.355,104355,104.355
355,9,32,3,1:43.768,103768,103.768
355,9,33,3,1:43.863,103863,103.863
355,9,34,3,1:44.147,104147,104.147
355,9,35,3,1:44.016,104016,104.016
355,9,36,3,1:43.463,103463,103.463
355,9,37,3,1:43.502,103502,103.502
355,9,38,3,1:43.458,103458,103.458
355,9,39,3,1:43.099,103099,103.099
355,9,40,2,1:42.994,102994,102.994
355,9,41,2,1:43.138,103138,103.138
355,9,42,2,1:43.664,103664,103.664
355,9,43,2,1:43.009,103009,103.009
355,9,44,2,1:42.902,102902,102.902
355,9,45,2,1:42.829,102829,102.829
355,9,46,3,1:44.005,104005,104.005
355,9,47,6,2:02.684,122684,122.684
355,9,48,5,1:42.260,102260,102.26
355,9,49,5,1:41.986,101986,101.986
355,9,50,5,1:42.012,102012,102.012
355,9,51,5,1:41.753,101753,101.753
355,9,52,5,1:41.848,101848,101.848
355,9,53,5,1:42.481,102481,102.481
355,9,54,5,1:42.500,102500,102.5
355,9,55,5,1:47.870,107870,107.87
355,808,1,11,2:13.237,133237,133.237
355,808,2,18,2:40.480,160480,160.48
355,808,3,18,2:38.701,158701,158.701
355,808,4,18,2:38.346,158346,158.346
355,808,5,18,2:36.377,156377,156.377
355,808,6,17,1:50.985,110985,110.985
355,808,7,16,1:48.876,108876,108.876
355,808,8,15,1:47.931,107931,107.931
355,808,9,15,1:47.164,107164,107.164
355,808,10,15,1:46.946,106946,106.946
355,808,11,15,1:46.087,106087,106.087
355,808,12,14,1:47.004,107004,107.004
355,808,13,14,1:46.065,106065,106.065
355,808,14,13,1:46.187,106187,106.187
355,808,15,13,1:46.620,106620,106.62
355,808,16,11,1:46.214,106214,106.214
355,808,17,11,1:46.484,106484,106.484
355,808,18,11,1:46.214,106214,106.214
355,808,19,10,1:46.211,106211,106.211
355,808,20,10,1:45.796,105796,105.796
355,808,21,10,1:45.737,105737,105.737
355,808,22,10,1:45.812,105812,105.812
355,808,23,10,1:46.307,106307,106.307
355,808,24,10,1:45.477,105477,105.477
355,808,25,10,1:45.409,105409,105.409
355,808,26,10,1:45.347,105347,105.347
355,808,27,10,1:45.278,105278,105.278
355,808,28,10,1:44.952,104952,104.952
355,808,29,10,1:45.207,105207,105.207
355,808,30,10,1:45.029,105029,105.029
355,808,31,10,1:45.329,105329,105.329
355,808,32,10,1:45.087,105087,105.087
355,808,33,10,1:44.969,104969,104.969
355,808,34,9,1:45.166,105166,105.166
355,808,35,9,1:44.600,104600,104.6
355,808,36,8,1:44.735,104735,104.735
355,808,37,8,1:44.164,104164,104.164
355,808,38,7,1:44.648,104648,104.648
355,808,39,7,1:43.726,103726,103.726
355,808,40,7,1:43.663,103663,103.663
355,808,41,7,1:43.620,103620,103.62
355,808,42,7,1:43.358,103358,103.358
355,808,43,7,1:43.453,103453,103.453
355,808,44,7,1:42.993,102993,102.993
355,808,45,7,1:43.211,103211,103.211
355,808,46,7,1:42.925,102925,102.925
355,808,47,7,1:43.502,103502,103.502
355,808,48,6,1:42.857,102857,102.857
355,808,49,6,1:42.898,102898,102.898
355,808,50,6,1:42.436,102436,102.436
355,808,51,6,1:42.735,102735,102.735
355,808,52,6,1:42.311,102311,102.311
355,808,53,6,1:42.542,102542,102.542
355,808,54,6,1:43.947,103947,103.947
355,808,55,6,1:45.002,105002,105.002
355,16,1,10,2:12.914,132914,132.914
355,16,2,9,2:31.439,151439,151.439
355,16,3,9,2:38.037,158037,158.037
355,16,4,9,2:39.266,159266,159.266
355,16,5,9,2:39.061,159061,159.061
355,16,6,10,1:50.006,110006,110.006
355,16,7,10,1:48.247,108247,108.247
355,16,8,10,1:47.627,107627,107.627
355,16,9,10,1:47.272,107272,107.272
355,16,10,10,1:47.237,107237,107.237
355,16,11,10,1:46.693,106693,106.693
355,16,12,9,1:46.758,106758,106.758
355,16,13,9,1:46.621,106621,106.621
355,16,14,8,1:46.664,106664,106.664
355,16,15,8,1:46.495,106495,106.495
355,16,16,7,1:46.664,106664,106.664
355,16,17,7,1:46.534,106534,106.534
355,16,18,7,1:46.415,106415,106.415
355,16,19,6,1:46.194,106194,106.194
355,16,20,6,1:46.130,106130,106.13
355,16,21,6,1:46.042,106042,106.042
355,16,22,6,1:45.812,105812,105.812
355,16,23,6,1:45.797,105797,105.797
355,16,24,6,1:45.607,105607,105.607
355,16,25,6,1:45.446,105446,105.446
355,16,26,6,1:45.596,105596,105.596
355,16,27,6,1:45.439,105439,105.439
355,16,28,6,1:45.117,105117,105.117
355,16,29,6,1:45.156,105156,105.156
355,16,30,6,1:45.159,105159,105.159
355,16,31,6,1:44.960,104960,104.96
355,16,32,6,1:44.779,104779,104.779
355,16,33,5,1:45.357,105357,105.357
355,16,34,5,1:44.577,104577,104.577
355,16,35,5,1:44.657,104657,104.657
355,16,36,5,1:44.822,104822,104.822
355,16,37,5,1:44.653,104653,104.653
355,16,38,5,1:44.165,104165,104.165
355,16,39,5,1:43.608,103608,103.608
355,16,40,5,1:43.471,103471,103.471
355,16,41,5,1:43.980,103980,103.98
355,16,42,5,1:43.176,103176,103.176
355,16,43,5,1:43.116,103116,103.116
355,16,44,5,1:42.994,102994,102.994
355,16,45,5,1:42.994,102994,102.994
355,16,46,5,1:42.956,102956,102.956
355,16,47,4,1:44.477,104477,104.477
355,16,48,13,2:04.835,124835,124.835
355,16,49,13,1:43.104,103104,103.104
355,16,50,13,1:42.923,102923,102.923
355,16,51,13,1:42.952,102952,102.952
355,16,52,13,1:42.695,102695,102.695
355,16,53,13,1:42.723,102723,102.723
355,16,54,13,1:42.791,102791,102.791
355,16,55,13,1:42.952,102952,102.952
355,67,1,14,2:15.903,135903,135.903
355,67,2,12,2:31.287,151287,151.287
355,67,3,12,2:37.944,157944,157.944
355,67,4,12,2:39.658,159658,159.658
355,67,5,12,2:37.892,157892,157.892
355,67,6,12,1:49.578,109578,109.578
355,67,7,12,1:48.533,108533,108.533
355,67,8,12,1:47.908,107908,107.908
355,67,9,12,1:47.540,107540,107.54
355,67,10,12,1:47.644,107644,107.644
355,67,11,12,1:46.809,106809,106.809
355,67,12,11,1:46.634,106634,106.634
355,67,13,11,1:46.599,106599,106.599
355,67,14,10,1:46.831,106831,106.831
355,67,15,10,1:46.680,106680,106.68
355,67,16,8,1:46.533,106533,106.533
355,67,17,8,1:46.380,106380,106.38
355,67,18,8,1:46.278,106278,106.278
355,67,19,7,1:46.190,106190,106.19
355,67,20,7,1:45.882,105882,105.882
355,67,21,7,1:46.131,106131,106.131
355,67,22,7,1:45.816,105816,105.816
355,67,23,7,1:45.575,105575,105.575
355,67,24,7,1:45.567,105567,105.567
355,67,25,7,1:45.402,105402,105.402
355,67,26,7,1:45.333,105333,105.333
355,67,27,7,1:45.398,105398,105.398
355,67,28,7,1:45.162,105162,105.162
355,67,29,7,1:45.073,105073,105.073
355,67,30,7,1:44.970,104970,104.97
355,67,31,7,1:45.326,105326,105.326
355,67,32,7,1:44.991,104991,104.991
355,67,33,7,1:44.864,104864,104.864
355,67,34,6,1:45.076,105076,105.076
355,67,35,6,1:44.649,104649,104.649
355,67,36,6,1:44.941,104941,104.941
355,67,37,7,1:46.177,106177,106.177
355,67,38,15,2:05.543,125543,125.543
355,67,39,15,1:43.771,103771,103.771
355,67,40,15,1:43.436,103436,103.436
355,67,41,15,1:44.376,104376,104.376
355,67,42,15,1:44.153,104153,104.153
355,67,43,15,1:43.512,103512,103.512
355,67,44,15,1:43.236,103236,103.236
355,67,45,15,1:43.334,103334,103.334
355,67,46,15,1:43.296,103296,103.296
355,67,47,15,1:43.285,103285,103.285
355,67,48,15,1:42.879,102879,102.879
355,67,49,15,1:42.626,102626,102.626
355,67,50,15,1:42.573,102573,102.573
355,67,51,15,1:43.008,103008,103.008
355,67,52,15,1:42.659,102659,102.659
355,67,53,15,1:43.107,103107,103.107
355,67,54,15,1:43.151,103151,103.151
355,67,55,15,1:42.916,102916,102.916
355,153,1,17,2:18.877,138877,138.877
355,153,2,19,2:35.604,155604,155.604
355,153,3,19,2:39.003,159003,159.003
355,153,4,19,2:38.232,158232,158.232
355,153,5,19,2:36.328,156328,156.328
355,153,6,18,1:50.479,110479,110.479
355,153,7,18,1:51.283,111283,111.283
355,153,8,17,1:48.046,108046,108.046
355,153,9,16,1:47.350,107350,107.35
355,153,10,16,1:47.010,107010,107.01
355,153,11,16,1:46.724,106724,106.724
355,153,12,15,1:47.996,107996,107.996
355,153,13,15,1:46.619,106619,106.619
355,153,14,15,1:47.802,107802,107.802
355,153,15,15,1:46.313,106313,106.313
355,153,16,14,1:46.359,106359,106.359
355,153,17,14,1:46.007,106007,106.007
355,153,18,14,1:46.162,106162,106.162
355,153,19,13,1:45.867,105867,105.867
355,153,20,13,1:45.805,105805,105.805
355,153,21,13,1:45.638,105638,105.638
355,153,22,13,1:45.577,105577,105.577
355,153,23,13,1:46.225,106225,106.225
355,153,24,13,1:45.607,105607,105.607
355,153,25,13,1:45.470,105470,105.47
355,153,26,13,1:45.723,105723,105.723
355,153,27,13,1:45.338,105338,105.338
355,153,28,13,1:44.767,104767,104.767
355,153,29,13,1:44.895,104895,104.895
355,153,30,13,1:45.179,105179,105.179
355,153,31,13,1:45.103,105103,105.103
355,153,32,13,1:44.854,104854,104.854
355,153,33,13,1:44.847,104847,104.847
355,153,34,12,1:44.673,104673,104.673
355,153,35,12,1:44.886,104886,104.886
355,153,36,12,1:44.508,104508,104.508
355,153,37,11,1:44.494,104494,104.494
355,153,38,10,1:44.075,104075,104.075
355,153,39,10,1:44.312,104312,104.312
355,153,40,10,1:43.966,103966,103.966
355,153,41,10,1:44.056,104056,104.056
355,153,42,10,1:43.519,103519,103.519
355,153,43,10,1:43.820,103820,103.82
355,153,44,10,1:44.614,104614,104.614
355,153,45,10,1:43.331,103331,103.331
355,153,46,10,1:43.205,103205,103.205
355,153,47,10,1:43.157,103157,103.157
355,153,48,9,1:43.002,103002,103.002
355,153,49,9,1:42.727,102727,102.727
355,153,50,9,1:42.986,102986,102.986
355,153,51,9,1:43.073,103073,103.073
355,153,52,9,1:42.731,102731,102.731
355,153,53,9,1:42.936,102936,102.936
355,153,54,9,1:42.911,102911,102.911
355,153,55,9,1:42.967,102967,102.967
355,15,1,18,2:21.773,141773,141.773
355,15,2,15,2:29.493,149493,149.493
355,15,3,15,2:37.785,157785,157.785
355,15,4,15,2:38.667,158667,158.667
355,15,5,15,2:37.905,157905,157.905
355,15,6,16,1:52.130,112130,112.13
355,15,7,17,1:51.583,111583,111.583
355,15,8,18,1:50.688,110688,110.688
355,15,9,18,1:49.747,109747,109.747
355,15,10,18,1:49.399,109399,109.399
355,15,11,18,1:49.050,109050,109.05
355,15,12,18,1:48.996,108996,108.996
355,15,13,18,1:48.838,108838,108.838
355,15,14,18,1:48.772,108772,108.772
355,15,15,18,1:48.672,108672,108.672
355,15,16,18,1:48.783,108783,108.783
355,15,17,18,1:49.007,109007,109.007
355,15,18,18,1:48.469,108469,108.469
355,15,19,18,1:48.539,108539,108.539
355,15,20,18,1:48.644,108644,108.644
355,15,21,18,1:48.461,108461,108.461
355,15,22,18,1:48.542,108542,108.542
355,15,23,18,1:48.045,108045,108.045
355,15,24,18,1:48.094,108094,108.094
355,15,25,18,1:48.328,108328,108.328
355,15,26,18,1:48.250,108250,108.25
355,15,27,18,1:48.174,108174,108.174
355,15,28,19,1:57.617,117617,117.617
355,15,29,22,2:35.501,155501,155.501
355,15,30,22,1:50.973,110973,110.973
355,15,31,22,1:48.788,108788,108.788
355,15,32,22,1:47.654,107654,107.654
355,15,33,22,1:47.120,107120,107.12
355,15,34,22,1:46.747,106747,106.747
355,15,35,22,1:46.853,106853,106.853
355,15,36,22,1:46.616,106616,106.616
355,15,37,22,1:46.353,106353,106.353
355,15,38,22,1:46.446,106446,106.446
355,15,39,22,1:46.245,106245,106.245
355,15,40,22,1:46.406,106406,106.406
355,15,41,22,1:46.551,106551,106.551
355,15,42,22,1:45.979,105979,105.979
355,15,43,22,1:46.204,106204,106.204
355,15,44,21,1:46.156,106156,106.156
355,15,45,21,1:46.546,106546,106.546
355,15,46,21,1:47.537,107537,107.537
355,15,47,21,1:49.429,109429,109.429
355,15,48,21,1:48.187,108187,108.187
355,15,49,21,1:51.197,111197,111.197
355,15,50,21,1:49.256,109256,109.256
355,15,51,21,2:46.921,166921,166.921
355,5,1,16,2:18.683,138683,138.683
355,5,2,14,2:31.073,151073,151.073
355,5,3,14,2:37.530,157530,157.53
355,5,4,14,2:39.470,159470,159.47
355,5,5,14,2:38.265,158265,158.265
355,5,6,15,1:51.579,111579,111.579
355,5,7,15,1:49.911,109911,109.911
355,5,8,16,1:50.876,110876,110.876
355,5,9,17,1:50.260,110260,110.26
355,5,10,17,1:49.171,109171,109.171
355,5,11,17,1:48.771,108771,108.771
355,5,12,17,1:48.663,108663,108.663
355,5,13,17,1:48.795,108795,108.795
355,5,14,17,1:48.666,108666,108.666
355,5,15,17,1:48.589,108589,108.589
355,5,16,17,1:48.834,108834,108.834
355,5,17,17,1:48.488,108488,108.488
355,5,18,17,1:48.417,108417,108.417
355,5,19,17,1:48.233,108233,108.233
355,5,20,17,1:47.982,107982,107.982
355,5,21,17,1:47.963,107963,107.963
355,5,22,17,1:48.173,108173,108.173
355,5,23,17,1:48.109,108109,108.109
355,5,24,17,1:48.043,108043,108.043
355,5,25,17,1:47.487,107487,107.487
355,5,26,17,1:47.755,107755,107.755
355,5,27,17,1:47.488,107488,107.488
355,5,28,17,1:47.349,107349,107.349
355,5,29,17,1:47.497,107497,107.497
355,5,30,17,1:47.504,107504,107.504
355,5,31,17,1:47.126,107126,107.126
355,5,32,17,1:47.109,107109,107.109
355,5,33,17,1:47.146,107146,107.146
355,5,34,17,1:46.766,106766,106.766
355,5,35,17,1:46.955,106955,106.955
355,5,36,17,1:46.850,106850,106.85
355,5,37,17,1:48.147,108147,108.147
355,5,38,17,1:48.408,108408,108.408
355,5,39,17,1:46.345,106345,106.345
355,5,40,17,1:46.351,106351,106.351
355,5,41,17,1:48.320,108320,108.32
355,5,42,17,2:09.212,129212,129.212
355,5,43,17,1:49.545,109545,109.545
355,5,44,17,1:48.756,108756,108.756
355,5,45,17,1:50.040,110040,110.04
355,5,46,17,1:48.252,108252,108.252
355,5,47,17,1:47.079,107079,107.079
355,5,48,17,1:46.385,106385,106.385
355,5,49,17,1:45.946,105946,105.946
355,5,50,17,1:45.518,105518,105.518
355,5,51,17,1:45.548,105548,105.548
355,5,52,17,1:45.378,105378,105.378
355,5,53,17,1:46.029,106029,106.029
355,5,54,17,1:51.347,111347,111.347
355,32,1,22,2:31.154,151154,151.154
355,32,2,22,2:39.434,159434,159.434
355,32,3,22,2:25.784,145784,145.784
355,32,4,22,2:37.855,157855,157.855
355,32,5,22,2:36.825,156825,156.825
355,32,6,22,1:52.180,112180,112.18
355,32,7,22,1:51.427,111427,111.427
355,32,8,22,1:50.548,110548,110.548
355,32,9,22,1:50.218,110218,110.218
355,32,10,22,1:50.046,110046,110.046
355,32,11,22,1:49.603,109603,109.603
355,32,12,22,1:50.212,110212,110.212
355,32,13,22,1:49.606,109606,109.606
355,32,14,22,1:50.021,110021,110.021
355,32,15,22,1:49.652,109652,109.652
355,32,16,22,1:49.488,109488,109.488
355,32,17,22,1:49.470,109470,109.47
355,32,18,22,1:49.648,109648,109.648
355,32,19,22,1:49.585,109585,109.585
355,32,20,22,1:49.492,109492,109.492
355,32,21,22,1:49.363,109363,109.363
355,32,22,22,1:49.244,109244,109.244
355,32,23,22,1:49.393,109393,109.393
355,32,24,22,1:49.197,109197,109.197
355,32,25,22,1:48.828,108828,108.828
355,32,26,22,1:49.090,109090,109.09
355,32,27,22,1:50.564,110564,110.564
355,32,28,22,1:48.588,108588,108.588
355,32,29,21,1:48.964,108964,108.964
355,32,30,21,1:49.996,109996,109.996
355,32,31,21,1:50.573,110573,110.573
355,32,32,21,1:48.796,108796,108.796
355,32,33,21,1:55.978,115978,115.978
355,32,34,21,1:51.227,111227,111.227
355,32,35,21,1:49.745,109745,109.745
355,32,36,21,1:48.075,108075,108.075
355,32,37,21,1:49.482,109482,109.482
355,32,38,21,1:47.728,107728,107.728
355,32,39,21,1:47.559,107559,107.559
355,32,40,21,1:47.412,107412,107.412
355,32,41,21,1:47.382,107382,107.382
355,32,42,21,1:47.590,107590,107.59
355,32,43,21,1:47.099,107099,107.099
355,32,44,20,1:46.646,106646,106.646
355,32,45,20,1:47.611,107611,107.611
355,32,46,20,1:47.665,107665,107.665
355,32,47,20,1:46.815,106815,106.815
355,32,48,20,1:48.325,108325,108.325
355,32,49,20,1:48.285,108285,108.285
355,32,50,20,1:48.414,108414,108.414
355,32,51,20,1:46.814,106814,106.814
355,32,52,20,1:47.635,107635,107.635
355,32,53,20,1:48.969,108969,108.969
355,811,1,20,2:25.416,145416,145.416
355,811,2,21,2:31.039,151039,151.039
355,811,3,21,2:38.720,158720,158.72
355,811,4,21,2:38.450,158450,158.45
355,811,5,21,2:36.758,156758,156.758
355,811,6,21,1:51.569,111569,111.569
355,811,7,21,1:51.089,111089,111.089
355,811,8,21,1:50.693,110693,110.693
355,811,9,21,1:50.275,110275,110.275
355,811,10,21,1:49.830,109830,109.83
355,811,11,21,1:49.647,109647,109.647
355,811,12,21,1:49.790,109790,109.79
355,811,13,21,1:50.148,110148,110.148
355,811,14,21,1:49.578,109578,109.578
355,811,15,21,1:49.655,109655,109.655
355,811,16,21,1:49.705,109705,109.705
355,811,17,21,1:50.159,110159,110.159
355,811,18,21,1:49.096,109096,109.096
355,811,19,21,1:49.146,109146,109.146
355,811,20,21,1:49.107,109107,109.107
355,811,21,21,1:48.969,108969,108.969
355,811,22,21,1:49.223,109223,109.223
355,811,23,21,1:49.215,109215,109.215
355,811,24,21,1:48.866,108866,108.866
355,811,25,21,1:48.885,108885,108.885
355,811,26,21,1:48.767,108767,108.767
355,811,27,21,1:48.400,108400,108.4
355,811,28,21,1:49.794,109794,109.794
355,811,29,20,1:49.060,109060,109.06
355,811,30,20,1:48.287,108287,108.287
355,811,31,20,1:49.176,109176,109.176
355,811,32,20,1:50.411,110411,110.411
355,811,33,20,1:47.921,107921,107.921
355,811,34,20,1:48.357,108357,108.357
355,811,35,20,1:55.376,115376,115.376
355,811,36,20,1:51.306,111306,111.306
355,811,37,20,1:49.320,109320,109.32
355,811,38,20,1:50.154,110154,110.154
355,811,39,20,1:47.669,107669,107.669
355,811,40,20,1:47.432,107432,107.432
355,811,41,20,1:47.264,107264,107.264
355,811,42,20,1:47.054,107054,107.054
355,811,43,20,1:47.043,107043,107.043
355,811,44,19,1:46.813,106813,106.813
355,811,45,19,1:46.653,106653,106.653
355,811,46,19,1:46.501,106501,106.501
355,811,47,19,1:46.382,106382,106.382
355,811,48,19,1:46.647,106647,106.647
355,811,49,19,1:48.696,108696,108.696
355,811,50,19,1:46.709,106709,106.709
355,811,51,19,1:48.943,108943,108.943
355,811,52,19,1:46.255,106255,106.255
355,811,53,19,1:46.410,106410,106.41
355,2,1,13,2:14.471,134471,134.471
355,2,2,11,2:32.243,152243,152.243
355,2,3,11,2:37.913,157913,157.913
355,2,4,11,2:38.895,158895,158.895
355,2,5,11,2:38.490,158490,158.49
355,2,6,11,1:49.813,109813,109.813
355,2,7,11,1:48.181,108181,108.181
355,2,8,11,1:47.548,107548,107.548
355,2,9,11,1:47.666,107666,107.666
355,2,10,11,1:47.081,107081,107.081
355,2,11,11,1:46.515,106515,106.515
355,2,12,10,1:47.050,107050,107.05
355,2,13,10,1:46.439,106439,106.439
355,2,14,9,1:46.469,106469,106.469
355,2,15,9,1:48.122,108122,108.122
355,2,16,16,2:06.057,126057,126.057
355,2,17,16,1:44.982,104982,104.982
355,2,18,16,1:44.636,104636,104.636
355,2,19,15,1:45.352,105352,105.352
355,2,20,15,1:44.846,104846,104.846
355,2,21,15,1:44.797,104797,104.797
355,2,22,15,1:44.744,104744,104.744
355,2,23,15,1:45.313,105313,105.313
355,2,24,15,1:45.225,105225,105.225
355,2,25,15,1:45.815,105815,105.815
355,2,26,15,1:45.402,105402,105.402
355,2,27,15,1:45.798,105798,105.798
355,2,28,15,1:45.097,105097,105.097
355,2,29,15,1:44.813,104813,104.813
355,2,30,15,1:44.867,104867,104.867
355,2,31,15,1:44.798,104798,104.798
355,2,32,15,1:44.451,104451,104.451
355,2,33,15,1:44.791,104791,104.791
355,2,34,14,1:44.693,104693,104.693
355,2,35,14,1:44.948,104948,104.948
355,2,36,14,1:44.332,104332,104.332
355,2,37,13,1:44.575,104575,104.575
355,2,38,12,1:43.983,103983,103.983
355,2,39,12,1:44.208,104208,104.208
355,2,40,12,1:44.126,104126,104.126
355,2,41,12,1:44.005,104005,104.005
355,2,42,12,1:43.561,103561,103.561
355,2,43,12,1:43.592,103592,103.592
355,2,44,12,1:44.772,104772,104.772
355,2,45,12,1:43.635,103635,103.635
355,2,46,12,1:43.163,103163,103.163
355,2,47,12,1:43.354,103354,103.354
355,2,48,11,1:42.813,102813,102.813
355,2,49,11,1:42.687,102687,102.687
355,2,50,11,1:42.865,102865,102.865
355,2,51,11,1:42.944,102944,102.944
355,2,52,11,1:42.673,102673,102.673
355,2,53,11,1:42.900,102900,102.9
355,2,54,11,1:42.999,102999,102.999
355,2,55,11,1:42.880,102880,102.88
355,155,1,9,2:12.086,132086,132.086
355,155,2,8,2:31.442,151442,151.442
355,155,3,8,2:38.254,158254,158.254
355,155,4,8,2:39.006,159006,159.006
355,155,5,8,2:39.077,159077,159.077
355,155,6,8,1:48.870,108870,108.87
355,155,7,8,1:48.640,108640,108.64
355,155,8,8,1:46.905,106905,106.905
355,155,9,8,1:46.871,106871,106.871
355,155,10,8,1:46.629,106629,106.629
355,155,11,8,1:46.642,106642,106.642
355,155,12,7,1:46.782,106782,106.782
355,155,13,7,1:46.990,106990,106.99
355,155,14,6,1:46.544,106544,106.544
355,155,15,6,1:47.009,107009,107.009
355,155,16,5,1:46.734,106734,106.734
355,155,17,5,1:46.531,106531,106.531
355,155,18,4,1:46.435,106435,106.435
355,155,19,4,1:45.657,105657,105.657
355,155,20,4,1:45.717,105717,105.717
355,155,21,4,1:45.409,105409,105.409
355,155,22,4,1:45.236,105236,105.236
355,155,23,4,1:45.345,105345,105.345
355,155,24,3,1:45.577,105577,105.577
355,155,25,4,1:47.941,107941,107.941
355,155,26,5,1:46.173,106173,106.173
355,155,27,5,1:46.076,106076,106.076
355,155,28,5,1:45.131,105131,105.131
355,155,29,5,1:44.951,104951,104.951
355,155,30,5,1:44.910,104910,104.91
355,155,31,5,1:45.256,105256,105.256
355,155,32,5,1:45.070,105070,105.07
355,155,33,6,1:47.146,107146,107.146
355,155,34,16,2:03.718,123718,123.718
355,155,35,16,1:43.525,103525,103.525
355,155,36,16,1:44.862,104862,104.862
355,155,37,15,1:44.884,104884,104.884
355,155,38,14,1:44.664,104664,104.664
355,155,39,14,1:44.031,104031,104.031
355,155,40,14,1:44.095,104095,104.095
355,155,41,14,1:44.369,104369,104.369
355,155,42,14,1:43.366,103366,103.366
355,155,43,14,1:43.288,103288,103.288
355,155,44,14,1:43.512,103512,103.512
355,155,45,14,1:43.601,103601,103.601
355,155,46,14,1:43.335,103335,103.335
355,155,47,14,1:42.997,102997,102.997
355,155,48,14,1:44.455,104455,104.455
355,155,49,14,1:43.573,103573,103.573
355,155,50,14,1:42.961,102961,102.961
355,155,51,14,1:42.867,102867,102.867
355,155,52,14,1:42.917,102917,102.917
355,155,53,14,1:42.733,102733,102.733
355,155,54,14,1:42.816,102816,102.816
355,155,55,14,1:42.784,102784,102.784
355,10,1,19,2:23.415,143415,143.415
355,10,2,16,2:28.810,148810,148.81
355,10,3,16,2:38.170,158170,158.17
355,10,4,16,2:38.897,158897,158.897
355,10,5,17,2:37.555,157555,157.555
355,10,6,19,1:52.943,112943,112.943
355,10,7,19,1:50.739,110739,110.739
355,10,8,19,1:49.983,109983,109.983
355,10,9,19,1:49.790,109790,109.79
355,10,10,19,1:49.834,109834,109.834
355,10,11,19,1:49.190,109190,109.19
355,10,12,19,1:48.926,108926,108.926
355,10,13,19,1:49.072,109072,109.072
355,10,14,19,1:49.180,109180,109.18
355,10,15,19,1:49.137,109137,109.137
355,10,16,19,1:48.756,108756,108.756
355,10,17,19,1:48.529,108529,108.529
355,10,18,19,1:48.660,108660,108.66
355,10,19,19,1:48.564,108564,108.564
355,10,20,19,1:48.370,108370,108.37
355,10,21,19,1:48.356,108356,108.356
355,10,22,19,1:48.423,108423,108.423
355,10,23,19,1:48.026,108026,108.026
355,10,24,19,1:48.142,108142,108.142
355,10,25,19,1:47.862,107862,107.862
355,10,26,19,1:48.272,108272,108.272
355,10,27,19,1:49.060,109060,109.06
355,10,28,18,1:49.893,109893,109.893
355,10,29,18,1:47.405,107405,107.405
355,10,30,18,1:47.214,107214,107.214
355,10,31,18,1:47.230,107230,107.23
355,10,32,18,1:47.900,107900,107.9
355,10,33,18,1:48.837,108837,108.837
355,10,34,18,1:47.394,107394,107.394
355,10,35,18,1:48.508,108508,108.508
355,10,36,18,1:47.416,107416,107.416
355,10,37,18,1:49.841,109841,109.841
355,10,38,18,1:47.076,107076,107.076
355,10,39,18,1:46.837,106837,106.837
355,10,40,18,1:49.015,109015,109.015
355,10,41,18,2:12.136,132136,132.136
355,10,42,18,1:48.016,108016,108.016
355,10,43,18,1:47.761,107761,107.761
355,810,1,21,2:26.741,146741,146.741
355,810,2,20,2:28.661,148661,148.661
355,810,3,20,2:38.773,158773,158.773
355,810,4,20,2:38.594,158594,158.594
355,810,5,20,2:36.614,156614,156.614
355,810,6,20,1:51.727,111727,111.727
355,810,7,20,1:51.126,111126,111.126
355,810,8,20,1:50.386,110386,110.386
355,810,9,20,1:50.245,110245,110.245
355,810,10,20,1:50.045,110045,110.045
355,810,11,20,1:49.462,109462,109.462
355,810,12,20,1:49.557,109557,109.557
355,810,13,20,1:49.231,109231,109.231
355,810,14,20,1:49.427,109427,109.427
355,810,15,20,1:49.540,109540,109.54
355,810,16,20,1:49.577,109577,109.577
355,810,17,20,1:49.478,109478,109.478
355,810,18,20,1:49.358,109358,109.358
355,810,19,20,1:49.134,109134,109.134
355,810,20,20,1:49.033,109033,109.033
355,810,21,20,1:49.090,109090,109.09
355,810,22,20,1:49.143,109143,109.143
355,810,23,20,1:48.879,108879,108.879
